tweet_id_customer,author_id_customer,text_customer,text_brand,language,primary_intent,is_ambiguous,is_multi_issue,resolution_action,evidence_available,annotator_confidence,annotation_notes,multi_issue_flag,ambiguous_flag,difficulty,Unnamed: 15,priority_score,human_intent,human_is_ambiguous,human_is_multi_issue,human_notes,kmeans_label,broad_cluster,multi_issue,refined_intent,assignment_method
2961689,817314,Don?? know why I pay 4 amazon prime when things r 2 day late ??@AmazonHelp,"@817314 Truly sorry for the wait, this isn't the experience we strive for! Just for clarity, have we missed the expected delivery date? What does the tracking currently display? Check here: https://t.co/Y5jpI9gRhE and please let us know. ^JE",en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
350623,199254,"@115850  i have made atleast 20 calls to the Amazon customer care to get refund for a poor product and got refund in two

Best Regards https://t.co/EpAfYIqtQj",@199254 I'm sorry but I couldn't follow you statement. Could you please elaborate on the last part? ^HA,en,Refunds & Financials,NO,NO,REFUND_INFORMATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
28425,122219,@AmazonHelp Yes I am. Your rep said he would call me back last Friday and still hasn't. Order still unresolved. Spent three hours on this @115821,@122219 Can we get you to link us to the item you are trying to get delivered? ^MH,en,Order & Delivery Issues,NO,NO,OTHER,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1270978,417578,@AmazonHelp Your exchange/replacement process is overly complex. CS team says something new every time you contact them. I'm sure you will too. Sent DM.,@417578 Apologies. We'd like to look into this. Please fill this form: https://t.co/beaaDm0muc and I??l contact you soon. ^MN,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2852126,792983,this amazon delivery driver should be fired not because i saw him throw my package like a football but because i heard him blasting Kid Cudi in his van and that's just wrong,"@792983 Hello Kevin, I'm so sorry the driver handled your package that way! We would like to escalate this for you! When you have chance, please provide our order details here: https://t.co/7y2ufZBVsL ^AR",en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2516995,341145,"@AmazonHelp It's unlocked for now, but I've no idea for how long, which effectively makes the Echo and Prime useless.  Not to mention all the hassle this is causing me every time.  Why should I bother using Amazon again?","@341145 Hi Carl, glad it is sorted now, what was the reason provided for your account to be locked? ^BD",en,Account Security & Private Support,NO,NO,ACCOUNT_ACCESS_VERIFICATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1740770,525208,"@115830 And you don't have a dedicated PC application...
Why has your Prime Video division let things fall so far behind??","@525208 We're always looking for ways to improve! You can forward any feedback to us here, via email: https://t.co/JzP7hlA23B ^AG",en,Prime & Membership,NO,NO,PRIME_SUPPORT,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
1120383,356983,@AmazonHelp I was told today.  But I show nothing on tracking except for the diff order.   I have never had issues like this,@356983 Deliveries are made until 9 PM. Please keep us updated on the arrival. ^AB,en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
689462,284753,@AmazonHelp Finally i got my package delivered today to the amazon locker and i have picked up successfully.. thanks to all customer care rep's who helped me. Anyhow lot of confusions .. but ended up fine.,@284753 Glad to know that your order is delivered. Keep us posted for any further assistance. ^SM,en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2170900,636797,"@115821 Seems you are having a lot of issues with your deliveries lately??! I have had several late deliveries and also a few lost ones, latest is a mobile phone order that no one knows where it is and I am not getting any response?? @AmazonHelp",@636797 Hello! Let us look into this further. Please contact us by phone or chat here: https://t.co/JzP7hlA23B Take care. ^DA,en,Order & Delivery Issues,NO,NO,DELIVERY_INVESTIGATION,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
338108,196706,@AmazonHelp I finally resolved it after 5 phone calls with useless reps. The carrier will be delivering my package by the end of the day. Thank you.,"@196706 Thanks for keeping us in the loop! Please keep us posted, as we want to make sure your item arrives. ^AG",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1004430,357736,@138673 @115850 What's the point of paying for #amazonprime subscription when fully paid for items conveniently go missing?,"@357736 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN",en,Prime & Membership,NO,NO,PRIME_SUPPORT,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
2663719,750620,@115821 i didn't get my money back https://t.co/M9ZZUyd3GJ,"@750620 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK (2/2)",sv,Refunds & Financials,NO,NO,REFUND_INFORMATION,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1200587,402094,"@115850 . I had bought the one plus 5 smartphone on 27th July under the SBI debit card offer of ??500 cashback. Not received it yet,",@402094 https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,en,Refunds & Financials,NO,NO,PAYMENT_BILLING,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
242907,161050,@AmazonHelp No mails no replies...u shud have called us and shared the status of replacement of phone,@161050 I checked and I see that we have sent out a correspondence. Request you to check your registered email ID or you (1/2) ^GK,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
280373,160223,"@AmazonHelp guys package is not delivered, however, ATS tracking shows it's delivered. Tracking number is 203107873557 @115850 @115821","@160223 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^HD",en,Order & Delivery Issues,NO,NO,TRACKING_STATUS,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
734685,295779,#AmazonIndia I am waiting for reverse pickup of product. Pickup tracking ID is 710388215735. Help me completing return process.,@295779 Please connect with our support team here: https://t.co/2t6DQoUmNZ for active assistance on it. ^RW,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1446371,455621,Unboxed a broken lightbox from @115850 after weeks of wait. Hoping you guys get your act together and give me my refund on time!,"@455621 My apologies, Aarshita. Could you please let us know if you have reached out to us via: https://t.co/Fx8VbrOuzq ? ^KS",en,Refunds & Financials,NO,NO,REFUND_INFORMATION,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
133862,146160,@AmazonHelp I have not received any email from your end. I want money back asap. Can you at least do that. It is highly unacceptable. With no help from your end you are forcing me to reach out to consumer forum. #patheticamzon @115851 @AmazonHelp @115821,"@146160 Apologies for the stretch, this was never our intention. We are effectively working on this. Please respond to the correspondence sent to your registered email ID and we will assist you. ^AH",en,Refunds & Financials,NO,NO,REFUND_INFORMATION,STRONG,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold.,NO,NO,Normal,,0.0,,,,,,,,,
246436,174531,"@AmazonHelp Update* thanks to amazon for re arranging delivary for this evening for me, parcel has now arrived ??","@174531 This is wonderful news, Jonathan! Thanks for letting us know! We hope you enjoy your weekend! ?? ^WJ",en,Order & Delivery Issues,NO,NO,OTHER,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2897532,802821,@AmazonHelp items at depot at 1:40 Monday morning but not loaded onto a van till 10:50 how can the driver get round when his not loaded till nearly mid day? 2/2,"@802821 Hi David, due to the high quantity of parcels delivered every day, parcels are loaded consistently on to different vehicles throughout the course of the day. Is there a particular late parcel you are waiting for at the moment? ^TI",en,Order & Delivery Issues,NO,NO,OTHER,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
2591330,158619,@AmazonHelp But it's past 36 hours of delivery...it's been a whole week,"@158619 We want to provide the best assistance, Caitlin! When you can, let's chat here in real-time: https://t.co/hApLpMlfHN ^FD",en,Order & Delivery Issues,NO,NO,CONTACT_ROUTING,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
1102385,380122,@115850 Pathetic service. Product nt rcvd &amp; updated it is delivered &amp; tht 2 sunday 5:30am..#hatsoff#amazonamazingdelivery#48hours https://t.co/iByymsgQsj,@380122 Have you reported this to our support team here: https://t.co/vlvfJr4nN9? We'll get this sorted. 2/2 ^MJ,en,Order & Delivery Issues,NO,NO,OTHER,NONE,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
69785,131809,@AmazonHelp They already have rejected my replacement request stating that they have checked it and nothing was faulty so u have to bear the loss @115821 @AmazonHelp,@131809 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,en,Returns & Exchanges,NO,NO,RETURN_EXCHANGE,PARTIAL,HIGH,Provisional label from heuristic customer-problem analysis; requires human review before use as gold. Historical response is generic or incomplete for strong resolution evidence.,NO,NO,Normal,,0.0,,,,,,,,,
386457,207488,@AmazonHelp @115821 @115850..Exactly my point you guys suck and I would rather order from @118702 going forward...,@207488 We're sorry for the disappointment. I'll be sure to share your experience as feedback internally. ^RI,en,,,,Investigative Apology,,,,False,False,,,,,,,,8.0,Non-English Support,False,General Inquiries & Feedback,redistribution heuristic
